index,img,input
4,../../Data_Processing/Scenario1/resources/masks\288.jpg,"[0.1421875, 0.2462962962962963, 0.171875, 0.0962962962962963, 0.7291732273950831, 0.09870848712224059]"
10,../../Data_Processing/Scenario1/resources/masks\289.jpg,"[0.3614583333333333, 0.20833333333333334, 0.12083333333333333, 0.06851851851851852, 0.5887454276803017, 0.8044280442272302]"
10,../../Data_Processing/Scenario1/resources/masks\290.jpg,"[0.36666666666666664, 0.2657407407407407, 0.1625, 0.09814814814814815, 0.5701654514146329, 0.05166051668353367]"
17,../../Data_Processing/Scenario1/resources/masks\291.jpg,"[0.5291666666666667, 0.21851851851851853, 0.13125, 0.07777777777777778, 0.4485598701620964, 0.8007380074149039]"
17,../../Data_Processing/Scenario1/resources/masks\292.jpg,"[0.5395833333333333, 0.22037037037037038, 0.13333333333333333, 0.07777777777777778, 0.4200479639572974, 0.8053505536597306]"
30,../../Data_Processing/Scenario1/resources/masks\293.jpg,"[0.9463541666666667, 0.2833333333333333, 0.10104166666666667, 0.1037037037037037, 0.15677914778572058, 0.2435424353817842]"
2,../../Data_Processing/Scenario1/resources/masks\294.jpg,"[0.0515625, 0.19907407407407407, 0.10104166666666667, 0.06851851851851852, 0.8975315520532084, 0.6586715867973791]"
2,../../Data_Processing/Scenario1/resources/masks\295.jpg,"[0.06041666666666667, 0.23148148148148148, 0.12083333333333333, 0.09259259259259259, 0.8354448777885297, 0.05811808126897538]"
21,../../Data_Processing/Scenario1/resources/masks\296.jpg,"[0.6942708333333333, 0.275, 0.165625, 0.09814814814814815, 0.3568954240380116, 0.21586715883049884]"
15,../../Data_Processing/Scenario1/resources/masks\297.jpg,"[0.5083333333333333, 0.2638888888888889, 0.1625, 0.10185185185185185, 0.46331241975973125, 0.201107011187904]"
12,../../Data_Processing/Scenario1/resources/masks\298.jpg,"[0.44635416666666666, 0.2564814814814815, 0.165625, 0.09814814814814815, 0.5090235217148795, 0.13929889310660226]"
4,../../Data_Processing/Scenario1/resources/masks\299.jpg,"[0.1453125, 0.2037037037037037, 0.12604166666666666, 0.07037037037037037, 0.80593977859326, 0.707564575576701]"
20,../../Data_Processing/Scenario1/resources/masks\300.jpg,"[0.6776041666666667, 0.275, 0.16354166666666667, 0.09814814814814815, 0.368135461828325, 0.20940959411396068]"
22,../../Data_Processing/Scenario1/resources/masks\301.jpg,"[0.721875, 0.2796296296296296, 0.175, 0.1037037037037037, 0.3367408735204172, 0.20479704800023038]"
16,../../Data_Processing/Scenario1/resources/masks\302.jpg,"[0.5364583333333334, 0.2657407407407407, 0.16041666666666668, 0.09444444444444444, 0.45703834693898304, 0.17619926214754109]"
10,../../Data_Processing/Scenario1/resources/masks\303.jpg,"[0.38385416666666666, 0.2564814814814815, 0.15729166666666666, 0.09814814814814815, 0.5439063976087298, 0.17343173437442577]"
12,../../Data_Processing/Scenario1/resources/masks\304.jpg,"[0.440625, 0.262037037037037, 0.1625, 0.09814814814814815, 0.5215716673563761, 0.13468634699287196]"
28,../../Data_Processing/Scenario1/resources/masks\305.jpg,"[0.8729166666666667, 0.23981481481481481, 0.14791666666666667, 0.07592592592592592, 0.15518034931241614, 0.8708487085533587]"
4,../../Data_Processing/Scenario1/resources/masks\306.jpg,"[0.14895833333333333, 0.25092592592592594, 0.17291666666666666, 0.09814814814814815, 0.7262178726278379, 0.008302583057153118]"
22,../../Data_Processing/Scenario1/resources/masks\307.jpg,"[0.7104166666666667, 0.27685185185185185, 0.17291666666666666, 0.09444444444444444, 0.3392117438945104, 0.24815498162661093]"
26,../../Data_Processing/Scenario1/resources/masks\308.jpg,"[0.8734375, 0.2824074074074074, 0.18645833333333334, 0.10555555555555556, 0.2345388919915805, 0.28874538747987616]"
6,../../Data_Processing/Scenario1/resources/masks\309.jpg,"[0.20625, 0.20277777777777778, 0.12291666666666666, 0.06851851851851852, 0.7371914440001964, 0.7749077492042334]"
6,../../Data_Processing/Scenario1/resources/masks\310.jpg,"[0.24166666666666667, 0.2518518518518518, 0.17291666666666666, 0.0962962962962963, 0.6593590271474123, 0.09778597795193311]"
9,../../Data_Processing/Scenario1/resources/masks\311.jpg,"[0.3640625, 0.2657407407407407, 0.165625, 0.09814814814814815, 0.5779414258403827, 0.0479704798712073]"
27,../../Data_Processing/Scenario1/resources/masks\312.jpg,"[0.8848958333333333, 0.2851851851851852, 0.184375, 0.0962962962962963, 0.23436932244192865, 0.26937269385464746]"
2,../../Data_Processing/Scenario1/resources/masks\313.jpg,"[0.042708333333333334, 0.19537037037037036, 0.07916666666666666, 0.07222222222222222, 0.9176376541280451, 0.6577490777581682]"
21,../../Data_Processing/Scenario1/resources/masks\314.jpg,"[0.6505208333333333, 0.22962962962962963, 0.13020833333333334, 0.07407407407407407, 0.3401322642380568, 0.7804428044882712]"
5,../../Data_Processing/Scenario1/resources/masks\315.jpg,"[0.17552083333333332, 0.20277777777777778, 0.12395833333333334, 0.06851851851851852, 0.758290739082716, 0.773985240033926]"
5,../../Data_Processing/Scenario1/resources/masks\316.jpg,"[0.13229166666666667, 0.2, 0.12708333333333333, 0.07037037037037037, 0.814272910059086, 0.741697416975621]"
2,../../Data_Processing/Scenario1/resources/masks\317.jpg,"[0.06510416666666667, 0.23333333333333334, 0.13020833333333334, 0.08888888888888889, 0.8239383735802615, 0.05811808126897538]"
6,../../Data_Processing/Scenario1/resources/masks\318.jpg,"[0.22239583333333332, 0.25092592592592594, 0.16979166666666667, 0.09444444444444444, 0.6703568227583621, 0.11623616253795076]"
30,../../Data_Processing/Scenario1/resources/masks\319.jpg,"[0.9546875, 0.23796296296296296, 0.08229166666666667, 0.07592592592592592, 0.050773963810228764, 0.9437269373338325]"
5,../../Data_Processing/Scenario1/resources/masks\320.jpg,"[0.1578125, 0.2037037037037037, 0.12395833333333334, 0.07037037037037037, 0.7920835251005804, 0.7103321033498163]"
31,../../Data_Processing/Scenario1/resources/masks\321.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.10719217073699307, 0.29612546123562533]"
13,../../Data_Processing/Scenario1/resources/masks\322.jpg,"[0.46458333333333335, 0.2638888888888889, 0.17291666666666666, 0.09814814814814815, 0.5093626607969709, 0.14206642074862114]"
26,../../Data_Processing/Scenario1/resources/masks\323.jpg,"[0.859375, 0.28425925925925927, 0.18125, 0.10555555555555556, 0.2549356847057509, 0.23800738022884285]"
23,../../Data_Processing/Scenario1/resources/masks\324.jpg,"[0.7161458333333334, 0.23055555555555557, 0.128125, 0.07592592592592592, 0.2804437877005471, 0.853321033268745]"
13,../../Data_Processing/Scenario1/resources/masks\325.jpg,"[0.4739583333333333, 0.2712962962962963, 0.16666666666666666, 0.09814814814814815, 0.49562752841118546, 0.08763837642306858]"
13,../../Data_Processing/Scenario1/resources/masks\326.jpg,"[0.465625, 0.2675925925925926, 0.17291666666666666, 0.09814814814814815, 0.5029674668693285, 0.08302583030933829]"
2,../../Data_Processing/Scenario1/resources/masks\327.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.980136140104527, 0.7094095941795089]"
26,../../Data_Processing/Scenario1/resources/masks\328.jpg,"[0.8020833333333334, 0.2351851851851852, 0.14583333333333334, 0.07777777777777778, 0.19890506528662327, 0.8643911438368206]"
29,../../Data_Processing/Scenario1/resources/masks\329.jpg,"[0.9296875, 0.24259259259259258, 0.13854166666666667, 0.07777777777777778, 0.10397034955179302, 0.895756457724818]"
31,../../Data_Processing/Scenario1/resources/masks\330.jpg,"[0.9640625, 0.2777777777777778, 0.065625, 0.0962962962962963, 0.13415372689403304, 0.30811808123620127]"
4,../../Data_Processing/Scenario1/resources/masks\331.jpg,"[0.14114583333333333, 0.20462962962962963, 0.128125, 0.07222222222222222, 0.7995688088869964, 0.6854243543094535]"
30,../../Data_Processing/Scenario1/resources/masks\332.jpg,"[0.9588541666666667, 0.24259259259259258, 0.078125, 0.07037037037037037, 0.05237276230074554, 0.9271217710884297]"
7,../../Data_Processing/Scenario1/resources/masks\333.jpg,"[0.25833333333333336, 0.2101851851851852, 0.125, 0.06851851851851852, 0.6909716334477296, 0.7324723247481604]"
26,../../Data_Processing/Scenario1/resources/masks\334.jpg,"[0.8484375, 0.23703703703703705, 0.14895833333333333, 0.07777777777777778, 0.16099416196139119, 0.8920664206502988]"
5,../../Data_Processing/Scenario1/resources/masks\335.jpg,"[0.15208333333333332, 0.19907407407407407, 0.12708333333333333, 0.06851851851851852, 0.7841379811596036, 0.7592250923913312]"
24,../../Data_Processing/Scenario1/resources/masks\336.jpg,"[0.7526041666666666, 0.2351851851851852, 0.14270833333333333, 0.07777777777777778, 0.25672827693287364, 0.8210332102104401]"
9,../../Data_Processing/Scenario1/resources/masks\337.jpg,"[0.35572916666666665, 0.25833333333333336, 0.16354166666666667, 0.09444444444444444, 0.5860323151096326, 0.12546125476541137]"
22,../../Data_Processing/Scenario1/resources/masks\338.jpg,"[0.6744791666666666, 0.22870370370370371, 0.13229166666666667, 0.07222222222222222, 0.313243380727941, 0.8431734318709769]"
28,../../Data_Processing/Scenario1/resources/masks\339.jpg,"[0.8875, 0.24166666666666667, 0.15, 0.07592592592592592, 0.14163901068044907, 0.8773062731388004]"
6,../../Data_Processing/Scenario1/resources/masks\340.jpg,"[0.1296875, 0.19907407407407407, 0.12395833333333334, 0.07222222222222222, 0.8091615997612478, 0.7647601476753689]"
25,../../Data_Processing/Scenario1/resources/masks\341.jpg,"[0.7723958333333333, 0.23425925925925925, 0.140625, 0.07962962962962963, 0.24260555703945155, 0.8274907750580747]"
28,../../Data_Processing/Scenario1/resources/masks\342.jpg,"[0.9067708333333333, 0.2861111111111111, 0.18645833333333334, 0.10185185185185185, 0.22002858457330934, 0.223247232586248]"
23,../../Data_Processing/Scenario1/resources/masks\343.jpg,"[0.709375, 0.2324074074074074, 0.13541666666666666, 0.07592592592592592, 0.29107822000802663, 0.8025830258866152]"
30,../../Data_Processing/Scenario1/resources/masks\344.jpg,"[0.9526041666666667, 0.24351851851851852, 0.084375, 0.07222222222222222, 0.057968556957311075, 0.9326568267657569]"
19,../../Data_Processing/Scenario1/resources/masks\345.jpg,"[0.609375, 0.27685185185185185, 0.17291666666666666, 0.10555555555555556, 0.4139434606689886, 0.12915129144664128]"
7,../../Data_Processing/Scenario1/resources/masks\346.jpg,"[0.2682291666666667, 0.25092592592592594, 0.178125, 0.09444444444444444, 0.6368062789198613, 0.14575645756094752]"
31,../../Data_Processing/Scenario1/resources/masks\347.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.006346745484884767, 0.9603321034481387]"
17,../../Data_Processing/Scenario1/resources/masks\348.jpg,"[0.5625, 0.22407407407407406, 0.10833333333333334, 0.07407407407407407, 0.42196167729131434, 0.7518450183733891]"
30,../../Data_Processing/Scenario1/resources/masks\349.jpg,"[0.9578125, 0.24444444444444444, 0.08020833333333334, 0.07037037037037037, 0.047963954354044235, 0.9261992619181223]"
20,../../Data_Processing/Scenario1/resources/masks\350.jpg,"[0.6072916666666667, 0.225, 0.125, 0.07222222222222222, 0.36895908528635607, 0.8256457564552667]"
13,../../Data_Processing/Scenario1/resources/masks\351.jpg,"[0.41875, 0.20925925925925926, 0.1375, 0.07407407407407407, 0.532496790285977, 0.8164206642278061]"
8,../../Data_Processing/Scenario1/resources/masks\352.jpg,"[0.32083333333333336, 0.25462962962962965, 0.17083333333333334, 0.09814814814814815, 0.603086165548921, 0.10793357948079764]"
22,../../Data_Processing/Scenario1/resources/masks\353.jpg,"[0.6635416666666667, 0.22777777777777777, 0.13541666666666666, 0.07037037037037037, 0.31225018773747043, 0.8726937268939737]"
6,../../Data_Processing/Scenario1/resources/masks\354.jpg,"[0.21822916666666667, 0.20833333333333334, 0.11979166666666667, 0.06851851851851852, 0.7307962500897663, 0.76199262003335]"
26,../../Data_Processing/Scenario1/resources/masks\355.jpg,"[0.8359375, 0.23703703703703705, 0.14895833333333333, 0.07777777777777778, 0.18587243526918706, 0.8551660517404565]"
26,../../Data_Processing/Scenario1/resources/masks\356.jpg,"[0.7979166666666667, 0.23703703703703705, 0.14583333333333334, 0.07777777777777778, 0.2231535088902064, 0.8376383764558427]"
17,../../Data_Processing/Scenario1/resources/masks\357.jpg,"[0.5697916666666667, 0.26944444444444443, 0.16041666666666668, 0.09444444444444444, 0.43177248612355046, 0.17988929895986747]"
26,../../Data_Processing/Scenario1/resources/masks\358.jpg,"[0.8083333333333333, 0.23425925925925925, 0.14583333333333334, 0.07962962962962963, 0.20973329134792115, 0.8726937268939737]"
31,../../Data_Processing/Scenario1/resources/masks\359.jpg,"[0.9723958333333333, 0.27685185185185185, 0.05520833333333333, 0.09074074074074075, 0.11303020760734697, 0.2666051662126286]"
27,../../Data_Processing/Scenario1/resources/masks\360.jpg,"[0.8411458333333334, 0.2388888888888889, 0.146875, 0.07777777777777778, 0.18160897265075876, 0.8570110700810714]"
28,../../Data_Processing/Scenario1/resources/masks\361.jpg,"[0.8880208333333334, 0.23703703703703705, 0.14270833333333333, 0.07777777777777778, 0.13848986215938552, 0.9160516605203542]"
12,../../Data_Processing/Scenario1/resources/masks\362.jpg,"[0.4479166666666667, 0.2611111111111111, 0.1625, 0.0962962962962963, 0.5171870836482659, 0.15129151297608173]"
2,../../Data_Processing/Scenario1/resources/masks\363.jpg,"[0.0609375, 0.22685185185185186, 0.121875, 0.09444444444444444, 0.8157505874427086, 0.09870848712224059]"
4,../../Data_Processing/Scenario1/resources/masks\364.jpg,"[0.15104166666666666, 0.20555555555555555, 0.13125, 0.07037037037037037, 0.7894673094154266, 0.6669741699856288]"
26,../../Data_Processing/Scenario1/resources/masks\365.jpg,"[0.83125, 0.23333333333333334, 0.14375, 0.08148148148148149, 0.1792349991449686, 0.91051660510522]"
13,../../Data_Processing/Scenario1/resources/masks\366.jpg,"[0.46510416666666665, 0.25833333333333336, 0.16145833333333334, 0.10185185185185185, 0.4927448462908644, 0.19095940952794302]"
4,../../Data_Processing/Scenario1/resources/masks\367.jpg,"[0.16145833333333334, 0.2462962962962963, 0.175, 0.0962962962962963, 0.7173033599005569, 0.10332103323597089]"
17,../../Data_Processing/Scenario1/resources/masks\368.jpg,"[0.5875, 0.2675925925925926, 0.18125, 0.10185185185185185, 0.42087158741532843, 0.17066420673240687]"
23,../../Data_Processing/Scenario1/resources/masks\369.jpg,"[0.7239583333333334, 0.23425925925925925, 0.14166666666666666, 0.07592592592592592, 0.2799835275287739, 0.809040590472057]"
9,../../Data_Processing/Scenario1/resources/masks\370.jpg,"[0.30052083333333335, 0.2111111111111111, 0.11770833333333333, 0.07037037037037037, 0.6492090792330848, 0.741697416975621]"
3,../../Data_Processing/Scenario1/resources/masks\371.jpg,"[0.08697916666666666, 0.25, 0.16145833333333334, 0.0962962962962963, 0.7772583028560215, 0.005535055415134227]"
2,../../Data_Processing/Scenario1/resources/masks\372.jpg,"[0.06510416666666667, 0.22962962962962963, 0.13020833333333334, 0.09259259259259259, 0.8076839223948376, 0.08302583030933829]"
26,../../Data_Processing/Scenario1/resources/masks\373.jpg,"[0.8255208333333334, 0.23703703703703705, 0.153125, 0.07777777777777778, 0.1847581211718223, 0.8680811809113398]"
3,../../Data_Processing/Scenario1/resources/masks\374.jpg,"[0.0390625, 0.19166666666666668, 0.078125, 0.07222222222222222, 0.9236937089735962, 0.741697416975621]"
7,../../Data_Processing/Scenario1/resources/masks\375.jpg,"[0.2859375, 0.25462962962962965, 0.17604166666666668, 0.09444444444444444, 0.6271165911600947, 0.10239852406566341]"
20,../../Data_Processing/Scenario1/resources/masks\376.jpg,"[0.678125, 0.27685185185185185, 0.17083333333333334, 0.09444444444444444, 0.35582955840061686, 0.2416974170411692]"
17,../../Data_Processing/Scenario1/resources/masks\377.jpg,"[0.5682291666666667, 0.26851851851851855, 0.16145833333333334, 0.1037037037037037, 0.434582495579735, 0.21217712175597955]"
30,../../Data_Processing/Scenario1/resources/masks\378.jpg,"[0.9463541666666667, 0.24351851851851852, 0.103125, 0.07222222222222222, 0.07349628158743163, 0.908671586764605]"
10,../../Data_Processing/Scenario1/resources/masks\379.jpg,"[0.38697916666666665, 0.25925925925925924, 0.159375, 0.09259259259259259, 0.5567210096681813, 0.13653136533348692]"
4,../../Data_Processing/Scenario1/resources/masks\380.jpg,"[0.16458333333333333, 0.24722222222222223, 0.17291666666666666, 0.09814814814814815, 0.7060390978888647, 0.09870848712224059]"
28,../../Data_Processing/Scenario1/resources/masks\381.jpg,"[0.9109375, 0.2851851851851852, 0.178125, 0.1037037037037037, 0.22322618153713056, 0.2656826570423211]"
29,../../Data_Processing/Scenario1/resources/masks\382.jpg,"[0.9286458333333333, 0.24166666666666667, 0.140625, 0.07592592592592592, 0.09694532593715022, 0.908671586764605]"
14,../../Data_Processing/Scenario1/resources/masks\383.jpg,"[0.4552083333333333, 0.2175925925925926, 0.125, 0.07222222222222222, 0.511833531171064, 0.7822878230910791]"
4,../../Data_Processing/Scenario1/resources/masks\384.jpg,"[0.1125, 0.19907407407407407, 0.12083333333333333, 0.06851851851851852, 0.831011845637662, 0.7380073801632946]"
24,../../Data_Processing/Scenario1/resources/masks\385.jpg,"[0.8109375, 0.2824074074074074, 0.184375, 0.10555555555555556, 0.28662096365299233, 0.22509225092686297]"
29,../../Data_Processing/Scenario1/resources/masks\386.jpg,"[0.925, 0.24074074074074073, 0.14375, 0.07777777777777778, 0.10896053874273702, 0.9114391145377204]"
24,../../Data_Processing/Scenario1/resources/masks\387.jpg,"[0.7369791666666666, 0.23148148148148148, 0.13229166666666667, 0.07407407407407407, 0.2596351832573612, 0.886531365366261]"
15,../../Data_Processing/Scenario1/resources/masks\388.jpg,"[0.521875, 0.26481481481481484, 0.16875, 0.09259259259259259, 0.4565780867672098, 0.2038745388299229]"
14,../../Data_Processing/Scenario1/resources/masks\389.jpg,"[0.4390625, 0.21666666666666667, 0.115625, 0.07037037037037037, 0.5247208158774396, 0.7785977860165598]"
20,../../Data_Processing/Scenario1/resources/masks\390.jpg,"[0.6463541666666667, 0.27037037037037037, 0.17604166666666668, 0.0962962962962963, 0.37196288849635895, 0.23523985232463107]"
10,../../Data_Processing/Scenario1/resources/masks\391.jpg,"[0.3734375, 0.25555555555555554, 0.159375, 0.1, 0.5524090986242076, 0.17158671590271435]"
24,../../Data_Processing/Scenario1/resources/masks\392.jpg,"[0.765625, 0.2351851851851852, 0.14791666666666667, 0.07777777777777778, 0.2506964463087014, 0.8247232472849593]"
15,../../Data_Processing/Scenario1/resources/masks\393.jpg,"[0.5010416666666667, 0.2657407407407407, 0.1625, 0.09814814814814815, 0.4791308350119732, 0.15682656826011954]"
2,../../Data_Processing/Scenario1/resources/masks\394.jpg,"[0.04791666666666667, 0.23333333333333334, 0.09583333333333334, 0.0962962962962963, 0.841961192805854, 0.000922509432500373]"
27,../../Data_Processing/Scenario1/resources/masks\395.jpg,"[0.8479166666666667, 0.23981481481481481, 0.14791666666666667, 0.07592592592592592, 0.17732128582816398, 0.8588560886838792]"
26,../../Data_Processing/Scenario1/resources/masks\396.jpg,"[0.8010416666666667, 0.2361111111111111, 0.14791666666666667, 0.07962962962962963, 0.21668564229842746, 0.8404059040978615]"
2,../../Data_Processing/Scenario1/resources/masks\397.jpg,"[0.065625, 0.23796296296296296, 0.13125, 0.09074074074074075, 0.8043167558985768, 0.0036900368123263722]"
2,../../Data_Processing/Scenario1/resources/masks\398.jpg,"[0.07708333333333334, 0.24444444444444444, 0.14166666666666666, 0.08888888888888889, 0.8122380756353872, 0.05996309960959034]"
27,../../Data_Processing/Scenario1/resources/masks\399.jpg,"[0.8895833333333333, 0.28888888888888886, 0.19166666666666668, 0.1, 0.23388483806598895, 0.22601476022826691]"
8,../../Data_Processing/Scenario1/resources/masks\400.jpg,"[0.3072916666666667, 0.25462962962962965, 0.16458333333333333, 0.09074074074074075, 0.6208182941351799, 0.1143911439351429]"
9,../../Data_Processing/Scenario1/resources/masks\401.jpg,"[0.32760416666666664, 0.2537037037037037, 0.171875, 0.1, 0.5958673481804599, 0.10977859769031616]"
24,../../Data_Processing/Scenario1/resources/masks\402.jpg,"[0.8, 0.28425925925925927, 0.17916666666666667, 0.10185185185185185, 0.29451805915121154, 0.18819188201702058]"
3,../../Data_Processing/Scenario1/resources/masks\403.jpg,"[0.07395833333333333, 0.19814814814814816, 0.12708333333333333, 0.07037037037037037, 0.8771105351176592, 0.6946494465369141]"
12,../../Data_Processing/Scenario1/resources/masks\404.jpg,"[0.4432291666666667, 0.2564814814814815, 0.16354166666666667, 0.09814814814814815, 0.5125360335222009, 0.13837638367410188]"
20,../../Data_Processing/Scenario1/resources/masks\405.jpg,"[0.6151041666666667, 0.22407407407407406, 0.128125, 0.07037037037037037, 0.35415808726317594, 0.8597785978541868]"
1,../../Data_Processing/Scenario1/resources/masks\406.jpg,"[0.03333333333333333, 0.22777777777777777, 0.06666666666666667, 0.09259259259259259, 0.8643685957223444, 0.06549815502472457]"
25,../../Data_Processing/Scenario1/resources/masks\407.jpg,"[0.7921875, 0.2351851851851852, 0.15104166666666666, 0.07777777777777778, 0.2114047624853621, 0.8690036900816474]"
25,../../Data_Processing/Scenario1/resources/masks\408.jpg,"[0.7765625, 0.23148148148148148, 0.13854166666666667, 0.07777777777777778, 0.23335190523007926, 0.8892988931393764]"
23,../../Data_Processing/Scenario1/resources/masks\409.jpg,"[0.7395833333333334, 0.2833333333333333, 0.17291666666666666, 0.1037037037037037, 0.3255735083942403, 0.17250922507302183]"
2,../../Data_Processing/Scenario1/resources/masks\410.jpg,"[0.06197916666666667, 0.19907407407407407, 0.11770833333333333, 0.06851851851851852, 0.8775950194935989, 0.6595940959676866]"
5,../../Data_Processing/Scenario1/resources/masks\411.jpg,"[0.18958333333333333, 0.20833333333333334, 0.12708333333333333, 0.06851851851851852, 0.7408008526930332, 0.6918819187637988]"
11,../../Data_Processing/Scenario1/resources/masks\412.jpg,"[0.39427083333333335, 0.2657407407407407, 0.171875, 0.10185185185185185, 0.5507376274867667, 0.05996309960959034]"
26,../../Data_Processing/Scenario1/resources/masks\413.jpg,"[0.8359375, 0.2824074074074074, 0.178125, 0.09814814814814815, 0.2652552021525179, 0.256457564683764]"
5,../../Data_Processing/Scenario1/resources/masks\414.jpg,"[0.16666666666666666, 0.20185185185185187, 0.125, 0.06666666666666667, 0.7742060512032609, 0.7656826568456764]"
29,../../Data_Processing/Scenario1/resources/masks\415.jpg,"[0.9328125, 0.24259259259259258, 0.128125, 0.07407407407407407, 0.07843802233561796, 0.9400369003904097]"
2,../../Data_Processing/Scenario1/resources/masks\416.jpg,"[0.042708333333333334, 0.1935185185185185, 0.07916666666666666, 0.07222222222222222, 0.9363871999261534, 0.684501845139146]"
24,../../Data_Processing/Scenario1/resources/masks\417.jpg,"[0.7494791666666667, 0.2351851851851852, 0.13645833333333332, 0.07407407407407407, 0.2599500981008614, 0.819188191869825]"
20,../../Data_Processing/Scenario1/resources/masks\418.jpg,"[0.6375, 0.225, 0.13125, 0.07222222222222222, 0.3411254572285274, 0.8265682658877671]"
11,../../Data_Processing/Scenario1/resources/masks\419.jpg,"[0.37395833333333334, 0.20833333333333334, 0.13125, 0.06851851851851852, 0.5801700540178998, 0.8062730628300381]"
9,../../Data_Processing/Scenario1/resources/masks\420.jpg,"[0.340625, 0.25462962962962965, 0.175, 0.09814814814814815, 0.5750829679586528, 0.16328413297665767]"
2,../../Data_Processing/Scenario1/resources/masks\421.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.9697681742150023, 0.7324723247481604]"
14,../../Data_Processing/Scenario1/resources/masks\422.jpg,"[0.4708333333333333, 0.2175925925925926, 0.11875, 0.07222222222222222, 0.476756861506183, 0.8293357933986896]"
11,../../Data_Processing/Scenario1/resources/masks\423.jpg,"[0.39895833333333336, 0.25555555555555554, 0.16041666666666668, 0.0962962962962963, 0.5311160097878697, 0.17712177131784856]"
7,../../Data_Processing/Scenario1/resources/masks\424.jpg,"[0.24947916666666667, 0.21296296296296297, 0.121875, 0.07037037037037037, 0.6921828444133974, 0.6789667897240118]"
15,../../Data_Processing/Scenario1/resources/masks\425.jpg,"[0.5171875, 0.26481481481481484, 0.159375, 0.0962962962962963, 0.46975606211291904, 0.16143911450494627]"
16,../../Data_Processing/Scenario1/resources/masks\426.jpg,"[0.5567708333333333, 0.27314814814814814, 0.16770833333333332, 0.10185185185185185, 0.4486083186048541, 0.111623616293124]"
9,../../Data_Processing/Scenario1/resources/masks\427.jpg,"[0.36041666666666666, 0.2657407407407407, 0.16875, 0.09814814814814815, 0.5863714541745115, 0.04428044292778448]"
15,../../Data_Processing/Scenario1/resources/masks\428.jpg,"[0.5296875, 0.21666666666666667, 0.121875, 0.07037037037037037, 0.43979070274587617, 0.8357933581152277]"
3,../../Data_Processing/Scenario1/resources/masks\429.jpg,"[0.1046875, 0.24351851851851852, 0.17395833333333333, 0.09444444444444444, 0.7759744192262172, 0.07472324725218517]"
17,../../Data_Processing/Scenario1/resources/masks\430.jpg,"[0.55625, 0.21944444444444444, 0.11666666666666667, 0.06851851851851852, 0.4148155325697773, 0.8431734318709769]"
4,../../Data_Processing/Scenario1/resources/masks\431.jpg,"[0.09583333333333334, 0.1962962962962963, 0.12708333333333333, 0.07037037037037037, 0.8411133451264441, 0.7573800737885233]"
7,../../Data_Processing/Scenario1/resources/masks\432.jpg,"[0.24739583333333334, 0.2111111111111111, 0.13020833333333334, 0.07037037037037037, 0.6355708437328147, 0.707564575576701]"
2,../../Data_Processing/Scenario1/resources/masks\433.jpg,"[0.04114583333333333, 0.19537037037037036, 0.078125, 0.07222222222222222, 0.9282963106569035, 0.6743542437413779]"
24,../../Data_Processing/Scenario1/resources/masks\434.jpg,"[0.7625, 0.28055555555555556, 0.18541666666666667, 0.10555555555555556, 0.3174583949036116, 0.21217712175597955]"
16,../../Data_Processing/Scenario1/resources/masks\435.jpg,"[0.5479166666666667, 0.2675925925925926, 0.1625, 0.09814814814814815, 0.44218890045583287, 0.1623616235441573]"
3,../../Data_Processing/Scenario1/resources/masks\436.jpg,"[0.103125, 0.24074074074074073, 0.175, 0.0962962962962963, 0.7513626123363762, 0.12638376393571885]"
26,../../Data_Processing/Scenario1/resources/masks\437.jpg,"[0.8239583333333333, 0.2361111111111111, 0.15208333333333332, 0.07962962962962963, 0.18558174462985336, 0.878228782309108]"
4,../../Data_Processing/Scenario1/resources/masks\438.jpg,"[0.12447916666666667, 0.2, 0.128125, 0.07037037037037037, 0.8217097454027443, 0.741697416975621]"
11,../../Data_Processing/Scenario1/resources/masks\439.jpg,"[0.4234375, 0.26296296296296295, 0.16354166666666667, 0.0962962962962963, 0.532036530131416, 0.1300738007480452]"
4,../../Data_Processing/Scenario1/resources/masks\440.jpg,"[0.12864583333333332, 0.24444444444444444, 0.178125, 0.0962962962962963, 0.7431748261988234, 0.09778597795193311]"
26,../../Data_Processing/Scenario1/resources/masks\441.jpg,"[0.8609375, 0.2851851851851852, 0.18020833333333333, 0.1, 0.2517138635205508, 0.2084870849436532]"
30,../../Data_Processing/Scenario1/resources/masks\442.jpg,"[0.9447916666666667, 0.2759259259259259, 0.10833333333333334, 0.1, 0.15762699546513048, 0.2998154981790481]"
26,../../Data_Processing/Scenario1/resources/masks\443.jpg,"[0.8463541666666666, 0.2833333333333333, 0.178125, 0.10740740740740741, 0.26472226933382054, 0.2343173431543236]"
10,../../Data_Processing/Scenario1/resources/masks\444.jpg,"[0.3776041666666667, 0.2574074074074074, 0.159375, 0.09259259259259259, 0.565320607551962, 0.13284132852116054]"
24,../../Data_Processing/Scenario1/resources/masks\445.jpg,"[0.7739583333333333, 0.28055555555555556, 0.17916666666666667, 0.09814814814814815, 0.3044499891075542, 0.23892988939915033]"
